record_id,compound_smiles,egfr_variant,standard_type,standard_value,standard_units,pchembl_value,source_id,extraction_confidence,extraction_method
zenodo_HER2_5503,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,HER2,IC50,5.754399373371567,nM,8.24,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4730,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,HER2,IC50,4.897788193684456,nM,8.31,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6037,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,HER2,IC50,38.904514499428046,nM,7.41,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3084,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1sccc1-n1cccc1,HER2,IC50,199.52623149688787,nM,6.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1661,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,HER2,IC50,12.02264434617413,nM,7.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5353,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,HER2,IC50,79.43282347242821,nM,7.1,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2133,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCCCC1,HER2,IC50,10000.0,nM,5.0,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4253,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NCCN1CCOCC1,HER2,IC50,10000.0,nM,5.0,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3256,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,HER2,IC50,5754.399373371566,nM,5.24,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2134,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,HER2,IC50,776.2471166286912,nM,6.11,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3739,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,HER2,IC50,776.2471166286912,nM,6.11,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2135,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,HER2,IC50,1513.5612484362073,nM,5.82,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4019,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,HER2,IC50,17.78279410038923,nM,7.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1258,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,HER2,IC50,7.943282347242821,nM,8.1,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1802,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,HER2,IC50,7.079457843841373,nM,8.15,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3076,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,HER2,IC50,19.952623149688787,nM,7.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3757,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,HER2,IC50,41.68693834703355,nM,7.38,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4259,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,HER2,IC50,95.49925860214368,nM,7.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4706,Nc1ncnc2c1c(-c1ccc(Nc3nc4cccc(Cl)c4o3)cc1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,HER2,IC50,331.13112148259074,nM,6.48,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2952,Nc1ncnc2c1c(-c1ccc3nc(Cc4ccccc4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,HER2,IC50,186.20871366628657,nM,6.73,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4541,Nc1ncnc2c1c(-c1ccc3nc(Cc4ccccc4Cl)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,HER2,IC50,660.6934480075964,nM,6.18,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4098,Nc1ncnc2c1c(-c1ccc3nc(Cc4cccs4)[nH]c3c1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,HER2,IC50,251.18864315095823,nM,6.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1040,Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,HER2,IC50,95499.25860214369,nM,4.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2286,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1S,HER2,IC50,44668.359215096345,nM,4.35,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3164,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,1584.893192461114,nM,5.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6783,O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,HER2,IC50,251.18864315095823,nM,6.6,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3477,O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,HER2,IC50,346.73685045253166,nM,6.46,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_126,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,1548.8166189124827,nM,5.81,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5347,O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,HER2,IC50,1000.0,nM,6.0,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6113,O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,2754.228703338169,nM,5.56,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1375,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,2818.382931264455,nM,5.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2538,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,15488.166189124828,nM,4.81,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_555,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,4168.693834703355,nM,5.38,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5108,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,HER2,IC50,12.02264434617413,nM,7.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3861,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,HER2,IC50,4.073802778041122,nM,8.39,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5372,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,HER2,IC50,3.4673685045253095,nM,8.46,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4796,O=C(/C=C/c1ccc(F)cc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,HER2,IC50,1288.249551693135,nM,5.89,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3329,O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,HER2,IC50,10.964781961431852,nM,7.96,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6282,O=C(/C=C/c1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,HER2,IC50,3715.3522909717276,nM,5.43,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3071,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,72.44359600749905,nM,7.14,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1033,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,52.48074602497723,nM,7.28,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3367,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,123.02687708123811,nM,6.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6690,O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,HER2,IC50,15.848931924611142,nM,7.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1388,O=C(CC1CCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,HER2,IC50,1288.249551693135,nM,5.89,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4603,O=C(CC1CCCCC1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,HER2,IC50,1412.5375446227554,nM,5.85,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5273,O=C(CCCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO,HER2,IC50,43.65158322401656,nM,7.36,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1837,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,177.82794100389228,nM,6.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_7054,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,16.218100973589298,nM,7.79,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3106,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,707.9457843841374,nM,6.15,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2224,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,HER2,IC50,173.78008287493762,nM,6.76,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6139,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,165.95869074375597,nM,6.78,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2816,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,194.98445997580455,nM,6.71,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5006,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,HER2,IC50,537.0317963702532,nM,6.27,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1049,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,HER2,IC50,389.04514499428046,nM,6.41,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4191,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,HER2,IC50,1.9952623149688828,nM,8.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4971,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,HER2,IC50,2137.9620895022326,nM,5.67,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_592,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,HER2,IC50,79.43282347242821,nM,7.1,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2709,O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ncccc1Br,HER2,IC50,12302.68770812381,nM,4.91,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_593,O=C(Cc1cc(F)c(F)cc1F)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,HER2,IC50,831.7637711026708,nM,6.08,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3318,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,HER2,IC50,19952.62314968879,nM,4.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1991,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,HER2,IC50,19054.607179632483,nM,4.72,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5161,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,HER2,IC50,16218.100973589299,nM,4.79,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2503,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,HER2,IC50,19054.607179632483,nM,4.72,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4196,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,HER2,IC50,13489.628825916532,nM,4.87,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5230,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,HER2,IC50,13182.567385564074,nM,4.88,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5163,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,HER2,IC50,10964.78196143185,nM,4.96,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1777,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,HER2,IC50,13182.567385564074,nM,4.88,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1356,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,HER2,IC50,8128.305161640995,nM,5.09,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5162,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,HER2,IC50,7585.775750291836,nM,5.12,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6364,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,HER2,IC50,7079.457843841374,nM,5.15,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2504,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,HER2,IC50,8317.63771102671,nM,5.08,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6330,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,HER2,IC50,27542.28703338169,nM,4.56,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3316,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,HER2,IC50,23442.288153199228,nM,4.63,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6331,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,HER2,IC50,20417.379446695275,nM,4.69,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4367,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,HER2,IC50,26302.679918953814,nM,4.58,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2654,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,HER2,IC50,371.53522909717276,nM,6.43,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4598,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,HER2,IC50,54.954087385762485,nM,7.26,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4269,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,HER2,IC50,72.44359600749905,nM,7.14,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2480,O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,HER2,IC50,117.48975549395303,nM,6.93,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3611,O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,HER2,IC50,0.9120108393559115,nM,9.04,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5081,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,HER2,IC50,4.265795188015934,nM,8.37,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3970,O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,HER2,IC50,5.623413251903491,nM,8.25,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3408,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,HER2,IC50,5.623413251903491,nM,8.25,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5990,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,HER2,IC50,28.18382931264455,nM,7.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1397,O=C(NO)[C@H]1CC(OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1Cc2ccccc2C1,HER2,IC50,69.18309709189363,nM,7.16,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1249,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,HER2,IC50,17.78279410038923,nM,7.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3229,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)C1,HER2,IC50,354.8133892335753,nM,6.45,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5015,O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CC[C@H](c2ccccc2)C1,HER2,IC50,91.20108393559097,nM,7.04,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3957,O=C(NO)[C@H]1C[C@@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)CC1,HER2,IC50,30.199517204020193,nM,7.52,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5082,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CC=C(c2ccccc2)C1,HER2,IC50,10.964781961431852,nM,7.96,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6341,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)CC1,HER2,IC50,41.68693834703355,nM,7.38,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_235,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,HER2,IC50,3.801893963205613,nM,8.42,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_6627,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,HER2,IC50,1.9952623149688828,nM,8.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4471,O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,HER2,IC50,3.4673685045253095,nM,8.46,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4034,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,HER2,IC50,1584.893192461114,nM,5.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1453,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,HER2,IC50,95.49925860214368,nM,7.02,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5333,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)Oc1ccccc1,HER2,IC50,169.8243652461746,nM,6.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_104,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1c(F)cccc1F,HER2,IC50,85.11380382023759,nM,7.07,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4413,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,HER2,IC50,4.7863009232263805,nM,8.32,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2865,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F,HER2,IC50,7.244359600749891,nM,8.14,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1853,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,HER2,IC50,85.11380382023759,nM,7.07,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4412,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1,HER2,IC50,6.309573444801943,nM,8.2,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5334,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl,HER2,IC50,34.673685045253166,nM,7.46,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4593,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,HER2,IC50,239.88329190194898,nM,6.62,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_417,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,HER2,IC50,169.8243652461746,nM,6.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2415,O=C(O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,HER2,IC50,109.64781961431851,nM,6.96,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3059,O=C(O)CNCc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,HER2,IC50,19.054607179632484,nM,7.72,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3759,O=C(O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,31.622776601683793,nM,7.5,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3942,O=C(O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,39.81071705534969,nM,7.4,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5986,O=C(O[C@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,63.0957344480193,nM,7.2,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1162,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)C1)N1CCOCC1,HER2,IC50,87.09635899560814,nM,7.06,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1163,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)C1)N1CCOCC1,HER2,IC50,60.25595860743581,nM,7.22,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4255,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1,HER2,IC50,31.622776601683793,nM,7.5,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1465,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCNCC1,HER2,IC50,19.952623149688787,nM,7.7,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3501,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,50.11872336272725,nM,7.3,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4081,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)nc4)c3s2)C1)N1CCOCC1,HER2,IC50,446.6835921509635,nM,6.35,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4575,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,30.199517204020193,nM,7.52,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5648,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,60.25595860743581,nM,7.22,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2065,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccccn5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,60.25595860743581,nM,7.22,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_3500,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Oc5ccnc6ccc(F)cc56)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,177.82794100389228,nM,6.75,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1782,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,HER2,IC50,794.3282347242822,nM,6.1,gn_gnn_zenodo,high,web_scrape
