,SMILES_NS,pIC50
19602,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1[N+](=O)[O-],6.5
2332,COc1cc2ncc(C#N)c(Nc3ccc4[nH]ccc4c3)c2cc1OC,8.02
54727,COc1cc2ncc(C#N)c(Nc3ccc4[nH]ncc4c3)c2cc1OC,6.82
37209,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,11.1
37222,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,11.1
32471,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,8.12
76970,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3C)c2cc1OC,6.08
18128,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,5.78
18123,COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,5.13
76963,COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC,4.21
18152,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,5.84
19432,COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,5.11
36999,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,6.74
18077,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,6.13
68078,COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,6.07
18071,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,6.09
18135,COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,5.66
18161,COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC,4.16
18085,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,5.2
68076,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,6.12
18109,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,6.06
76957,COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,5.38
76959,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,6.44
22925,COc1cc2ncc(C#N)c(Sc3ccc(Br)cc3)c2cc1OC,5.3
18139,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,4.47
37009,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,4.82
76951,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,5.47
938,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,6.43
76815,COc1cc2nccc(Oc3c(OC)cccc3OC)c2cc1OC,4.09
6125,COc1cc2nccc(Oc3ccc(Br)cc3)c2cc1OC,4.7
77149,COc1cc2nccc(Oc3ccc(C(=O)Nc4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,4.52
77143,COc1cc2nccc(Oc3ccc(C(=O)c4ccc(Cl)c(Cl)c4)cc3)c2cc1OC,4.51
77136,COc1cc2nccc(Oc3ccc(C(=O)c4ccc(F)cc4)cc3)c2cc1OC,4.12
6133,COc1cc2nccc(Oc3ccc(C(=O)c4cccc(C)c4)cc3)c2cc1OC,4.02
68258,COc1cc2nccc(Oc3ccc(C(=O)c4cccc(F)c4)cc3)c2cc1OC,4.55
77155,COc1cc2nccc(Oc3ccc(C(=O)c4ccccc4C(F)(F)F)cc3)c2cc1OC,4.68
77133,COc1cc2nccc(Oc3ccc(C(=O)c4ccccc4C)cc3)c2cc1OC,4.37
77152,COc1cc2nccc(Oc3ccc(N(C)C(=O)c4ccc(C(C)(C)C)cc4)cc3)c2cc1OC,5.22
77142,COc1cc2nccc(Oc3ccc(NC(=O)c4ccc(Br)cc4)cc3)c2cc1OC,4.32
68261,COc1cc2nccc(Oc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3)c2cc1OC,4.03
76800,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,5.6
6129,COc1cc2nccc(Oc3cccc(C(=O)c4ccccc4)c3)c2cc1OC,4.05
39576,COc1cc2nccc(Oc3cccc(C(=O)c4cccs4)c3)c2cc1OC,4.8
5730,COc1cc2nccc(Oc3cccc(F)c3)c2cc1OC,4.62
943,COc1cc2nccc(Oc3cccc(N)c3)c2cc1OC,4.4
68259,COc1cc2nccc(Oc3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3)c2cc1OC,6.19
19313,COc1cc2nccc(Oc3cccc(O)c3)c2cc1OC,4.72
76809,COc1cc2nccc(Oc3cccc([N+](=O)[O-])c3)c2cc1OC,4.46
5735,COc1cc2nccc(Oc3ccccc3OC)c2cc1OC,4.04
41282,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,6.27
7917,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,6.68
2806,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OCCCN1CCOCC1,6.48
7913,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,6.88
81717,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OCCCN1CCOCC1,6.88
6792,COc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OC,8.4
1726,COc1cc2ncnc(C#CC(C)(C)Cc3ccccc3)c2cc1OC,7.89
6789,COc1cc2ncnc(C#CC(C)(C)N(C)c3ccccc3)c2cc1OC,7.1
1735,COc1cc2ncnc(C#CC(C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OC,7.48
1732,COc1cc2ncnc(C#CC(C)(O)Cc3ccccc3)c2cc1OC,8.05
1763,COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,7.85
32572,COc1cc2ncnc(C#Cc3ccccc3)c2cc1OC,5.25
1729,COc1cc2ncnc(C#Cc3ccccc3-c3ccccc3)c2cc1OC,7.59
30835,COc1cc2ncnc(Cc3ccccc3)c2cc1OC,6.46
35776,COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC,5.4
629,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,6.82
68013,COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC,4.92
34802,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC,7.0
31540,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC,6.7
68820,COc1cc2ncnc(NC(CO)c3ccccc3)c2cc1OC,7.62
59556,COc1cc2ncnc(NC(COC(C)=O)c3ccccc3)c2cc1OC,7.09
76805,COc1cc2ncnc(NC3CCc4ccccc43)c2cc1OC,6.04
67938,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,6.77
68012,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,8.4
67952,COc1cc2ncnc(NNc3ccc(F)c(Cl)c3)c2cc1OC,6.37
81344,COc1cc2ncnc(N[C@H](CO)c3ccccc3)c2cc1OC,7.62
16471,COc1cc2ncnc(N[C@H](COC(C)=O)c3ccccc3)c2cc1OC,7.09
31495,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,6.95
19370,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1OC,9.7
76887,COc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3[18F])c2cc1OC,9.68
67893,COc1cc2ncnc(Nc3cc(Cl)cc(Cl)c3)c2cc1OC,5.4
972,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC,6.7
32930,COc1cc2ncnc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,6.3
67951,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,6.18
67858,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,10.14
31760,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,9.02
67179,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OCCCN1CCNCCNCC1,6.25
86485,COc1cc2ncnc(Nc3ccc(C#N)cc3F)c2cc1OCCCN1CCNCCNCC1,4.9
81337,COc1cc2ncnc(Nc3ccc(C(=O)c4ccccc4)c(Cl)c3)c2cc1OC,7.52
81612,COc1cc2ncnc(Nc3ccc(Cc4ccccc4)c(Cl)c3)c2cc1OC,7.0
48792,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,7.54
67191,COc1cc2ncnc(Nc3ccc(Cl)c(C(F)(F)F)c3)c2cc1OCCCN1CCNCCNCC1,5.53
67203,COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OCCCN1CCNCCNCC1,5.39
67182,COc1cc2ncnc(Nc3ccc(F)c(Br)c3)c2cc1OCCCN1CCNCCNCC1,5.97
7037,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1/C=C/C(C)(C)N1CCN(C)CC1,9.09
7083,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N1CCN(CC(C)C)CC1,8.1
7043,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C#CC(C)(C)N1CCNCC1,8.8
78564,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(=O)NCC#N,4.19
5130,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,6.26
74944,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,6.17
74990,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,5.09
74950,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1,5.68
74996,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1,5.54
79153,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,7.74
79154,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(F)C1,7.34
29232,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.24
79155,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,7.92
30215,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,8.05
31684,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCCOC1,9.16
32229,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C#N)CC1,9.7
31172,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C(=O)N2CCOCC2)CC1,9.15
32669,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(C)CC1,8.8
9838,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(NS(C)(=O)=O)CC1,9.05
44959,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCN(S(=O)(=O)N2CCOCC2)CC1,10.0
20265,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCNCC1,9.66
18578,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCOCC1,9.92
68105,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN,8.22
68604,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN1CCOCC1,7.17
81300,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1(C)COC1,7.66
81323,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1(C)COCOC1,7.15
81296,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC1COCO1,7.82
81320,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC1OCCCO1,8.3
81321,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC1OCCO1,7.4
37155,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,7.31
37164,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,7.15
67172,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,5.88
23943,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,10.0
36081,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1,7.1
37147,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.15
77017,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(CCO)CCO,7.46
36088,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,7.06
1115,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,7.01
32136,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCOCC1,7.7
77012,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(C)C,7.0
5943,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN(C)C,8.7
32117,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1,7.18
68116,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,7.02
68114,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@H](O)CN1CCOCC1,7.17
3560,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@@H]1CCOC1,8.96
4863,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CCOC1,9.89
9688,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](N(C)C(=O)N2CCOCC2)CC1,8.0
44955,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NC(=O)OC(C)(C)C)CC1,8.7
44961,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NS(=O)(=O)CCCN2CCOCC2)CC1,9.39
13848,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@@H](NS(C)(=O)=O)CC1,9.05
17596,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@H](NC(=O)N2CCOCC2)CC1,9.52
36476,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1O[C@H]1CC[C@H](NS(C)(=O)=O)CC1,9.85
68497,COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OCCCN(C)C,6.57
17322,COc1cc2ncnc(Nc3ccc(F)c(F)c3)c2cc1OCCCN1CCOCC1,6.28
31821,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,7.12
20074,COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OCCCN(C)C,6.32
12082,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,5.11
43866,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)c(C)c3)c2cc1OC,5.24
43865,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC,5.32
28530,COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,6.39
6587,COc1cc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2cc1OC,5.81
87659,COc1cc2ncnc(Nc3ccc(OCCCn4ccnc4[N+](=O)[O-])c(Cl)c3)c2cc1OCCCN1CCOCC1,5.44
88874,COc1cc2ncnc(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])c(Cl)c3)c2cc1OCCCN1CCOCC1,5.96
88879,COc1cc2ncnc(Nc3ccc(OCCn4ccnc4[N+](=O)[O-])cc3)c2cc1OCCCN1CCOCC1,5.25
43754,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)N1C[C@@H]2CCN(C)[C@@H]2C1,7.8
43753,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)N1C[C@H]2CCN(C)[C@H]2C1,7.36
67185,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,6.35
81603,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,7.4
81329,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OCCCN(C)C,7.18
81334,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OCCCN1CCOCC1,6.35
6589,COc1cc2ncnc(Nc3ccc(Oc4ccc(C(=O)NCC(C)(C)C)cc4)c(C)c3)c2cc1OC,6.51
3834,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)c(OC)c3)c2cc1NC(=O)C=C1CCNCC1,6.05
81277,COc1cc2ncnc(Nc3ccc(Sc4ccccc4)c(Cl)c3)c2cc1OC,7.1
81600,COc1cc2ncnc(Nc3ccc(Sc4nccn4C)c(Cl)c3)c2cc1OC,8.15
59574,COc1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2cc1OC,9.0
5773,COc1cc2ncnc(Nc3ccc4c(c3)CCC4)c2cc1OC,6.85
43756,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)N1C[C@@H]2CCN(C)[C@@H]2C1,6.36
43755,COc1cc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2cc1NC(=O)N1C[C@H]2CCN(C)[C@H]2C1,6.73
32628,COc1cc2ncnc(Nc3ccc4ccccc4c3)c2cc1OC,7.3
630,COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,9.17
36756,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,8.42
27967,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,10.7
67177,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCN1CCNCCNCC1,5.63
17425,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,6.7
31251,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,9.62
67193,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OCCCN1CCNCCNCC1,5.81
37341,COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,8.3
27280,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,9.51
79119,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(S(C)(=O)=O)CC1,5.05
54288,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,4.64
54262,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,4.28
78515,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CSC[C@H]1C(N)=O,4.7
63251,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)CC1C,8.4
63248,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@@H]1C,8.1
32273,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,8.13
22448,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)CO)CC1,8.52
78786,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)OCCN2CCCC2)CC1,8.4
44850,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)c2ccccn2)CC1,7.85
56079,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(=O)NCCN2CCCC2)CC1,8.52
56360,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@@H]1C[C@@H](C(=O)NCCC#N)N(C)C1,7.92
8680,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1CC[C@]2(CC1)NCCN(C)C2=O,8.7
56447,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1C[C@H](C(=O)NCCNC(C)=O)N(C)C1,8.1
56450,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1O[C@H]1C[C@H](C(=O)N[C@H]2COC[C@@H]2O)N(C)C1,8.0
31236,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,8.42
36755,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,9.05
67200,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCCCN1CCNCCNCC1,4.58
87682,COc1cc2ncnc(Nc3cccc(OCCn4ccnc4[N+](=O)[O-])c3)c2cc1OCCCN1CCOCC1,4.52
31643,COc1cc2ncnc(Nc3cccc4ccccc34)c2cc1OC,8.0
77639,COc1cc2ncnc(Nc3cccc4ncccc34)c2cc1OC,7.22
29451,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,7.54
76711,COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,6.89
67954,COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,6.11
76810,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.19
76814,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,6.7
5732,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,7.15
31542,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.7
32459,COc1cc2ncnc(Sc3cccc(Cl)c3)c2cc1OC,8.0
5824,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC,6.35
69506,COc1ccc(-c2[nH]c3ncnc(Nc4cccc(Cl)c4)c3c2C)cc1,6.37
25569,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,3.85
22904,COc1ccc(-c2cc3c(Nc4cccc(Cl)c4)ncnc3[nH]2)cc1,7.82
10253,COc1ccc(-c2ccccc2)cc1N1CC(=O)CS1(=O)=O,5.6
26598,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,4.04
21254,COc1ccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,7.02
21877,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.2
37483,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.37
1957,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,5.66
35193,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.52
2192,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,6.57
2148,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.36
2244,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.48
2248,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,4.9
48942,COc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)cc1,7.01
16110,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CCN5CCCCC5)cc4)sc4ncnc2c43)cc1Cl,5.97
80693,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCCCC5)cc4)sc4ncnc2c43)c(F)c1,6.28
80702,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCOCC5)c(OC)c4)sc4ncnc2c43)cc1Br,6.38
80685,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(CN5CCOCC5)cc4)sc4ncnc2c43)cc1Br,6.05
80649,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(OC)c(OC)c4)sc4ncnc2c43)c(F)c1,6.01
80739,COc1ccc(-n2c(=O)[nH]c3c(C(=O)Nc4ccc(OCCN5CCOCC5)c(OC)c4)sc4ncnc2c43)c(F)c1,6.99
9817,COc1ccc(/C(=C2\C(=O)Nc3ccccc32)c2[nH]c(C)cc2C)cc1OC,4.42
70419,COc1ccc(/C=C(/C#N)c2ccccn2)cc1OC,6.3
62576,COc1ccc(/C=C(/C#N)c2cn(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)c3ccccc23)cc1OC,4.7
30882,COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,5.3
30430,COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,9.68
67679,COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,4.83
83862,COc1ccc(/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.14
43423,COc1ccc(/C=C/C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,4.96
69524,COc1ccc(/C=C2/C(=O)Nc3ccc(CCN4CCOCC4)cc32)cc1-c1ccsc1,4.03
5040,COc1ccc(/C=C2/C(=O)Nc3ccccc32)c(Cl)c1,4.4
70675,COc1ccc(/C=C2/C(=O)Nc3ccccc32)cc1C1CCCC1,4.25
4773,COc1ccc(/C=C2/C(=O)Nc3ncccc32)cc1C1CCCCC1,4.93
5115,COc1ccc(/C=C2\C(=O)Nc3ccccc32)c(Cl)c1,4.4
67676,COc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5.24
83982,COc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,5.06
83988,COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,5.11
14280,COc1ccc(C(=O)/C=C(/C(C)(C)N2CCC(C)CC2)S(=O)(=O)c2ccccc2)cc1OC,4.56
45441,COc1ccc(C(=O)/C=C(/CN(C(C)C)C(C)C)S(=O)(=O)c2ccccc2)cc1OC,4.55
16977,COc1ccc(C(=O)/C=C(\C(C)(C)N2CCC(C)CC2)S(=O)(=O)c2ccccc2)cc1OC,5.3
45408,COc1ccc(C(=O)/C=C/C#N)cc1OC,6.47
14287,COc1ccc(C(=O)/C=C/C(=O)NCc2ccccc2)cc1OC,6.1
14305,COc1ccc(C(=O)/C=C/C(=O)Nc2cccc(C)c2)cc1OC,6.09
14301,COc1ccc(C(=O)/C=C/C(=O)Nc2cccc(Cl)c2)cc1OC,6.12
62,COc1ccc(C(=O)/C=C/C(=O)Nc2ccccc2)cc1,5.66
54559,COc1ccc(C(=O)/C=C/C(=O)Nc2ccccc2)cc1OC,6.27
14299,COc1ccc(C(=O)/C=C/C(=O)Nc2ccccc2Cl)cc1OC,5.92
19004,COc1ccc(C(=O)/C=C/C(N)=O)cc1OC,6.49
45412,COc1ccc(C(=O)/C=C/CN2CCCCC2)cc1OC,5.09
14324,COc1ccc(C(=O)C#CC(C)(C)N(C)C)cc1OC,6.48
81623,COc1ccc(C(=O)C#CC(C)(C)N)cc1OC,7.41
14374,COc1ccc(C(=O)C#CC(C)(C)NC(=O)OCc2ccc[n+](C)c2)cc1OC,6.37
